freq,citizen,age,sex,unit,geo,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 ,2025 
A,NAT,Y18-64,F,PC,SK,: ,6.0 ,5.2 ,4.6 ,4.7 ,6.1 ,4.2 ,5.2 ,3.6 ,3.7 ,4.6 ,3.4 
A,NAT,Y18-64,F,PC,TR,: ,13.7 ,12.9 ,12.8 ,12.9 ,13.1 ,14.6 ,16.1 ,13.9 ,12.8 ,13.3 ,13.3 
A,NAT,Y18-64,F,PC,UK,: ,10.9 ,11.3 ,10.7 bu,8.8 u,: ,: ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,AL,: ,: ,: ,: ,: ,: ,11.9 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,AT,: ,4.8 ,5.6 ,5.1 ,5.1 ,4.6 ,4.4 ,5.9 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,BE,: ,15.4 ,16.9 ,15.1 ,14.0 ,13.7 b,12.4 ,12.1 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,BG,: ,10.4 ,10.8 b,9.8 ,8.3 ,8.8 ,7.9 ,8.2 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,CH,: ,6.0 ,6.2 ,6.3 ,6.2 ,5.6 ,5.7 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,CY,: ,10.7 ,10.9 ,9.6 ,8.3 ,7.0 ,6.4 ,6.0 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,CZ,: ,6.9 ,6.6 ,6.1 ,5.0 ,5.1 ,5.1 ,5.4 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,DE,: ,10.2 ,10.3 ,10.1 ,10.2 ,9.4 ,6.8 b,7.7 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,DK,: ,13.6 ,13.0 ,11.1 ,11.7 ,11.0 ,11.1 ,11.9 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,EA,: ,: ,: ,: ,: ,10.1 ,9.5 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,EA18,: ,: ,: ,: ,: ,10.1 ,9.5 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,EA19,: ,11.9 ,11.8 ,10.9 ,10.4 ,10.1 ,9.5 ,10.1 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,EE,: ,5.0 ,4.2 ,4.0 ,4.4 ,4.6 ,4.2 ,4.3 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,EL,: ,18.9 ,19.2 ,17.2 ,16.9 ,15.8 ,14.8 ,14.4 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,ES,: ,16.4 ,15.9 ,14.0 ,12.6 ,12.8 ,10.9 ,12.3 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,EU,: ,: ,: ,: ,: ,9.1 e,: ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,EU27_2007,: ,: ,: ,: ,: ,9.1 e,: ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,EU27_2020,: ,11.0 e,10.8 e,9.9 e,9.6 e,9.1 e,8.6 ,9.0 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,EU28,: ,: ,: ,: ,: ,9.1 e,: ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,FI,: ,11.7 ,11.7 ,11.1 ,10.4 ,9.7 ,10.1 ,7.3 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,FR,: ,8.8 ,8.0 ,7.5 ,7.1 ,7.1 ,9.5 b,10.1 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,HR,: ,12.0 ,11.1 ,10.0 ,9.0 ,7.2 ,7.4 ,7.9 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,HU,: ,8.0 ,6.6 ,5.8 ,5.2 ,4.5 ,5.0 ,5.2 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,IE,: ,19.1 ,18.1 ,16.9 ,13.2 ,14.7 ,12.9 b,13.7 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,IS,: ,6.0 ,4.8 ,5.3 ,5.8 ,: ,: ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,IT,: ,13.8 ,14.4 ,13.1 ,13.2 ,12.2 ,12.7 ,13.1 p,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,LT,: ,8.9 ,9.7 ,9.1 ,8.5 ,6.5 ,6.6 ,7.4 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,LU,: ,9.0 ,10.0 b,11.9 ,12.4 ,11.1 ,10.9 b,7.2 b,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,LV,: ,6.7 ,6.6 ,6.0 ,7.1 ,7.0 ,7.4 ,6.2 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,ME,: ,: ,: ,: ,: ,: ,14.2 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,MK,: ,17.2 ,16.1 ,16.6 ,16.0 ,13.7 ,15.1 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,MT,: ,9.8 ,7.0 ,7.1 ,6.2 ,6.4 ,6.6 ,6.1 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,NL,: ,12.2 ,10.9 b,10.3 ,9.3 ,10.1 ,9.4 ,8.7 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,NO,: ,8.7 ,8.1 ,8.8 ,8.8 ,8.1 ,9.5 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,PL,: ,7.6 ,7.6 ,6.6 ,6.4 ,5.3 ,4.6 ,4.3 p,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,PT,: ,11.0 ,9.3 ,8.5 ,7.4 ,6.4 ,5.6 ,6.2 b,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,RO,: ,6.3 ,6.5 ,6.0 ,6.9 ,5.5 ,5.5 ,4.5 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,RS,: ,18.5 ,19.5 ,19.6 ,16.9 ,16.2 ,15.6 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,SE,: ,6.2 ,5.7 ,6.2 ,5.7 ,5.2 ,5.0 ,6.8 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,SI,: ,7.0 ,7.1 ,5.8 ,5.0 ,4.8 ,4.3 ,3.8 ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,SK,: ,6.0 ,5.2 ,4.6 ,4.7 ,6.1 ,4.2 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,TR,: ,13.7 ,12.9 ,12.8 ,12.9 ,13.1 ,14.6 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,F,PC_Y_LT65,UK,: ,10.9 ,11.3 ,10.7 bu,8.8 u,: ,: ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC,AL,: ,: ,: ,: ,: ,: ,10.2 ,11.1 ,10.0 ,8.5 ,: ,: 
A,NAT,Y18-64,M,PC,AT,: ,4.6 ,5.2 ,5.3 ,5.3 ,4.7 ,4.7 ,5.9 ,5.6 ,5.4 ,5.1 ,4.8 
A,NAT,Y18-64,M,PC,BE,: ,12.0 ,12.3 ,12.0 ,10.2 ,11.6 b,11.1 ,11.3 ,11.0 ,9.4 ,10.6 ,10.2 
A,NAT,Y18-64,M,PC,BG,: ,11.3 ,10.8 b,11.0 ,9.2 ,9.1 ,8.2 ,8.1 ,8.2 ,7.0 ,7.3 ,6.5 
A,NAT,Y18-64,M,PC,CH,2.9 ,3.0 ,3.7 ,3.8 ,5.5 ,4.5 ,4.6 ,4.7 ,5.4 ,4.9 ,4.8 ,: 
A,NAT,Y18-64,M,PC,CY,: ,10.4 ,10.4 ,8.8 ,7.1 ,5.9 ,5.4 ,5.9 ,4.4 ,3.7 ,4.6 ,4.3 
A,NAT,Y18-64,M,PC,CZ,: ,5.8 ,5.8 ,4.9 ,4.3 ,4.2 ,4.1 ,4.8 ,3.8 ,4.2 ,3.8 ,4.2 
A,NAT,Y18-64,M,PC,DE,: ,9.1 ,9.0 ,8.9 ,8.8 ,7.7 ,6.3 b,7.1 ,7.7 ,7.8 ,7.9 ,8.2 
A,NAT,Y18-64,M,PC,DK,: ,13.2 ,12.4 ,12.5 ,10.0 ,11.2 ,9.6 ,10.3 ,9.4 ,9.2 ,11.6 ,9.9 
A,NAT,Y18-64,M,PC,EA,: ,: ,: ,: ,: ,: ,: ,8.9 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC,EA19,: ,10.9 ,10.4 ,9.9 ,9.2 ,8.4 ,8.3 ,8.9 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC,EA20,: ,10.9 ,10.4 ,9.9 ,9.2 ,8.4 ,8.3 ,9.0 ,8.3 ,7.9 ,7.8 ,7.7 
A,NAT,Y18-64,M,PC,EA21,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,7.6 
A,NAT,Y18-64,M,PC,EE,: ,7.1 ,6.7 ,6.8 ,6.4 ,6.7 ,6.4 ,5.6 ,7.2 ,7.1 ,6.9 ,7.1 
A,NAT,Y18-64,M,PC,EL,: ,15.0 ,15.4 ,14.1 ,13.2 ,12.5 ,11.4 ,12.4 ,10.0 ,8.6 ,7.9 ,7.1 
A,NAT,Y18-64,M,PC,ES,: ,17.4 ,15.6 ,13.5 ,11.4 ,10.8 ,9.9 ,11.1 ,8.3 ,8.1 ,7.6 ,7.9 
A,NAT,Y18-64,M,PC,EU27_2020,: ,: ,: ,: ,: ,7.8 ,7.5 ,8.0 ,7.5 ,7.2 ,7.1 ,7.0 
A,NAT,Y18-64,M,PC,FI,: ,13.6 ,14.2 ,13.0 ,13.1 ,9.3 b,8.9 ,9.8 ,11.2 b,10.1 ,10.7 ,12.5 
A,NAT,Y18-64,M,PC,FR,: ,7.4 ,6.4 ,6.8 ,6.4 ,5.1 ,7.9 b,8.6 ,8.1 b,7.7 ,7.2 ,7.6 
A,NAT,Y18-64,M,PC,HR,12.5 ,12.4 ,11.1 ,10.7 ,9.7 ,8.2 ,7.2 ,7.9 ,6.3 ,5.6 ,4.9 ,4.5 
A,NAT,Y18-64,M,PC,HU,: ,8.4 ,7.8 ,6.0 ,5.9 ,5.0 b,4.0 ,5.4 ,6.0 ,4.7 ,4.8 ,3.8 
A,NAT,Y18-64,M,PC,IE,: ,18.5 ,16.5 ,14.9 ,11.3 ,11.7 b,11.0 b,11.4 ,9.0 ,8.4 ,7.2 ,8.9 
A,NAT,Y18-64,M,PC,IS,: ,4.7 ,4.2 ,3.6 ,3.1 ,4.1 ,3.6 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC,IT,: ,11.7 ,12.4 ,11.6 ,11.3 ,10.2 ,10.3 ,11.0 ,10.0 ,8.9 ,8.9 ,7.4 
A,NAT,Y18-64,M,PC,LT,: ,9.5 ,11.0 ,9.6 ,9.1 ,8.6 ,8.1 ,8.5 ,8.4 ,9.3 ,11.8 p,13.8 p
A,NAT,Y18-64,M,PC,LU,: ,5.3 ,7.0 b,7.2 ,9.5 ,6.3 ,7.1 b,6.1 b,3.5 b,4.7 ,5.5 ,6.2 b
A,NAT,Y18-64,M,PC,LV,: ,7.7 ,6.7 ,7.8 ,7.5 ,8.3 ,7.2 ,6.7 ,6.8 ,7.3 ,7.4 ,7.3 
A,NAT,Y18-64,M,PC,ME,: ,: ,: ,: ,: ,: ,13.1 ,19.3 ,19.4 ,18.4 ,: ,: 
A,NAT,Y18-64,M,PC,MK,: ,17.3 ,15.5 ,15.0 ,14.9 ,13.2 ,14.1 ,12.6 b,12.2 ,11.3 ,9.7 ,: 
A,NAT,Y18-64,M,PC,MT,: ,7.8 ,5.6 ,4.8 ,3.3 ,3.3 ,4.4 ,4.1 ,3.3 ,2.5 b,3.4 ,3.0 
A,NAT,Y18-64,M,PC,NL,: ,10.4 ,8.5 b,9.7 ,8.6 ,8.4 ,8.1 ,8.5 ,8.3 ,8.0 ,7.5 ,6.8 
A,NAT,Y18-64,M,PC,NO,: ,7.3 ,7.1 ,8.4 ,7.5 ,7.5 ,9.1 ,8.8 b,9.3 ,10.1 ,8.1 ,10.3 
A,NAT,Y18-64,M,PC,PL,: ,7.8 ,7.5 ,7.1 ,6.8 ,6.2 ,5.2 ,4.9 ,4.2 ,4.3 ,4.2 ,4.5 
A,NAT,Y18-64,M,PC,PT,: ,10.3 ,9.2 ,7.9 ,7.4 ,6.5 ,5.0 ,5.0 b,5.6 ,6.7 ,5.2 ,5.4 
A,NAT,Y18-64,M,PC,RO,: ,5.0 ,5.0 ,4.5 ,4.7 ,3.3 ,3.1 ,2.7 ,3.5 ,4.5 ,3.1 ,4.0 
A,NAT,Y18-64,M,PC,RS,: ,21.7 ,21.9 ,21.2 ,18.6 ,17.8 ,17.5 ,16.2 ,14.1 ,13.5 ,9.8 ,6.4 
A,NAT,Y18-64,M,PC,SE,: ,6.1 ,6.0 ,6.4 ,5.4 ,5.0 ,6.0 ,7.0 ,7.5 ,6.7 ,6.7 ,7.2 
A,NAT,Y18-64,M,PC,SI,: ,6.2 ,6.9 ,6.0 ,5.4 ,5.4 ,4.9 ,4.8 ,4.9 ,4.9 ,4.2 ,4.5 
A,NAT,Y18-64,M,PC,SK,: ,7.4 ,6.3 ,4.9 ,4.9 ,6.1 ,4.7 ,4.7 ,3.5 ,4.6 ,5.5 ,4.1 
A,NAT,Y18-64,M,PC,TR,: ,7.4 ,6.6 ,6.3 ,6.5 ,6.7 ,7.7 ,9.3 ,7.2 ,6.3 ,6.7 ,6.7 
A,NAT,Y18-64,M,PC,UK,: ,10.0 ,9.4 ,10.5 bu,8.0 u,: ,: ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,AL,: ,: ,: ,: ,: ,: ,10.2 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,AT,: ,4.6 ,5.2 ,5.3 ,5.3 ,4.7 ,4.7 ,5.9 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,BE,: ,12.0 ,12.3 ,12.0 ,10.2 ,11.5 b,11.0 ,11.2 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,BG,: ,11.3 ,10.8 b,11.0 ,9.2 ,9.1 ,8.2 ,8.1 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,CH,: ,3.0 ,3.7 ,3.8 ,5.5 ,4.5 ,4.6 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,CY,: ,10.4 ,10.4 ,8.8 ,7.1 ,6.6 ,5.4 ,5.8 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,CZ,: ,5.8 ,5.8 ,4.9 ,4.3 ,4.2 ,4.1 ,4.8 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,DE,: ,9.1 ,9.0 ,8.9 ,8.8 ,7.7 ,6.3 b,6.8 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,DK,: ,13.2 ,12.4 ,12.5 ,10.0 ,11.2 ,9.6 ,10.3 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,EA,: ,: ,: ,: ,: ,8.4 ,8.3 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,EA18,: ,: ,: ,: ,: ,8.4 ,8.3 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,EA19,: ,10.9 ,10.4 ,9.9 ,9.2 ,8.4 ,8.3 ,8.9 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,EE,: ,7.1 ,6.7 ,6.8 ,6.4 ,6.7 ,6.4 ,5.6 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,EL,: ,15.0 ,15.4 ,14.1 ,13.2 ,12.5 ,11.4 ,12.4 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,ES,: ,17.4 ,15.6 ,13.5 ,11.4 ,10.8 ,9.9 ,11.1 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,EU,: ,: ,: ,: ,: ,7.8 e,: ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,EU27_2007,: ,: ,: ,: ,: ,7.8 e,: ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,EU27_2020,: ,10.1 e,9.7 e,9.2 e,8.5 e,7.8 e,7.6 ,8.0 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,EU28,: ,: ,: ,: ,: ,7.8 e,: ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,FI,: ,13.6 ,14.2 ,13.0 ,13.1 ,12.1 ,11.4 ,9.8 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,FR,: ,7.4 ,6.4 ,6.8 ,6.4 ,5.1 ,7.9 b,8.5 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,HR,: ,12.4 ,11.1 ,10.7 ,9.7 ,8.2 ,7.2 ,7.9 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,HU,: ,8.4 ,7.8 ,6.0 ,5.9 ,5.2 ,4.1 ,4.9 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,IE,: ,18.5 ,16.5 ,14.9 ,11.3 ,12.7 ,11.1 b,12.0 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,IS,: ,4.7 ,4.2 ,3.6 ,3.1 ,: ,: ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,IT,: ,11.7 ,12.4 ,11.6 ,11.3 ,10.2 ,10.3 ,11.0 p,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,LT,: ,9.5 ,11.0 ,9.6 ,9.1 ,8.6 ,8.1 ,8.1 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,LU,: ,5.3 ,7.0 b,7.2 ,9.5 ,6.3 ,7.1 b,6.1 b,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,LV,: ,7.7 ,6.7 ,7.8 ,7.5 ,8.3 ,7.2 ,6.7 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,ME,: ,: ,: ,: ,: ,: ,13.1 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,MK,: ,17.3 ,15.5 ,15.0 ,14.9 ,13.2 ,14.1 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,MT,: ,7.8 ,5.6 ,4.8 ,3.3 ,3.3 ,4.4 ,4.1 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,NL,: ,10.4 ,8.5 b,9.7 ,8.6 ,8.4 ,8.1 ,8.5 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,NO,: ,7.3 ,7.1 ,8.4 ,7.5 ,7.5 ,9.1 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,PL,: ,7.8 ,7.5 ,7.1 ,6.8 ,6.2 ,5.2 ,4.9 p,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,PT,: ,10.3 ,9.2 ,7.9 ,7.4 ,6.5 ,5.0 ,5.0 b,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,RO,: ,5.0 ,5.0 ,4.5 ,4.7 ,3.3 ,3.1 ,2.7 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,RS,: ,21.7 ,21.9 ,21.2 ,18.6 ,16.6 ,16.0 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,SE,: ,6.1 ,6.0 ,6.4 ,5.4 ,5.0 ,6.0 ,7.1 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,SI,: ,6.2 ,6.9 ,6.0 ,5.4 ,5.4 ,4.9 ,4.8 ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,SK,: ,7.4 ,6.3 ,4.9 ,4.9 ,6.1 ,4.7 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,TR,: ,7.4 ,6.6 ,6.3 ,6.5 ,6.7 ,7.7 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,M,PC_Y_LT65,UK,: ,10.0 ,9.4 ,10.5 bu,8.0 u,: ,: ,: ,: ,: ,: ,: 
A,NAT,Y18-64,T,PC,AL,: ,: ,: ,: ,: ,: ,11.0 ,11.7 ,10.5 ,9.4 ,: ,: 
A,NAT,Y18-64,T,PC,AT,: ,4.7 ,5.4 ,5.2 ,5.2 ,4.6 ,4.6 ,5.9 ,5.4 ,4.7 ,4.8 ,4.5 
A,NAT,Y18-64,T,PC,BE,: ,13.7 ,14.6 ,13.6 ,12.1 ,12.7 b,11.8 ,11.8 ,11.6 ,10.5 ,11.5 ,10.7 
A,NAT,Y18-64,T,PC,BG,: ,10.8 ,10.8 b,10.4 ,8.7 ,9.0 ,8.1 ,8.2 ,8.4 ,6.9 ,7.3 ,6.8 
A,NAT,Y18-64,T,PC,CH,4.5 ,4.5 ,5.0 ,5.1 ,5.9 ,5.1 ,5.2 ,5.4 ,5.9 ,5.6 ,5.4 ,: 
A,NAT,Y18-64,T,PC,CY,: ,10.6 ,10.6 ,9.2 ,7.7 ,6.8 ,5.9 ,6.2 ,5.2 ,4.6 ,4.8 ,4.4 
A,NAT,Y18-64,T,PC,CZ,: ,6.3 ,6.2 ,5.5 ,4.6 ,4.6 ,4.6 ,5.1 ,4.2 ,4.6 ,4.5 ,4.7 
A,NAT,Y18-64,T,PC,DE,: ,9.6 ,9.6 ,9.5 ,9.5 ,8.5 ,6.5 b,7.5 ,8.0 ,7.8 ,7.9 ,8.3 
A,NAT,Y18-64,T,PC,DK,: ,13.4 ,12.7 ,11.8 ,10.9 ,11.1 ,10.3 ,11.1 ,10.5 ,10.8 ,12.2 ,11.0 
A,NAT,Y18-64,T,PC,EA,: ,: ,: ,: ,: ,: ,: ,9.5 ,: ,: ,: ,: 
A,NAT,Y18-64,T,PC,EA19,: ,11.4 ,11.1 ,10.4 ,9.8 ,9.3 ,8.9 ,9.5 ,: ,: ,: ,: 
A,NAT,Y18-64,T,PC,EA20,: ,11.4 ,11.1 ,10.4 ,9.8 ,9.2 ,8.8 ,9.5 ,8.8 ,8.3 ,8.2 ,8.1 
A,NAT,Y18-64,T,PC,EA21,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,8.1 
A,NAT,Y18-64,T,PC,EE,: ,6.0 ,5.4 ,5.4 ,5.4 ,5.6 ,5.3 ,5.0 ,6.2 ,6.2 ,5.7 ,6.0 
A,NAT,Y18-64,T,PC,EL,: ,16.9 ,17.3 ,15.7 ,15.0 ,14.1 ,13.1 ,13.4 ,10.9 ,9.5 ,8.7 ,7.8 
A,NAT,Y18-64,T,PC,ES,: ,16.9 ,15.8 ,13.7 ,12.0 ,11.8 ,10.4 ,11.7 ,9.1 ,8.5 ,8.2 ,8.1 
A,NAT,Y18-64,T,PC,EU27_2020,: ,: ,: ,: ,: ,8.4 ,8.0 ,8.5 ,7.9 ,7.6 ,7.5 ,7.5 
A,NAT,Y18-64,T,PC,FI,: ,12.7 ,12.9 ,12.1 ,11.8 ,8.1 b,7.9 ,8.6 ,10.1 b,9.4 ,9.1 ,11.0 
A,NAT,Y18-64,T,PC,FR,: ,8.1 ,7.2 ,7.2 ,6.7 ,6.1 ,8.7 b,9.4 ,8.5 b,8.2 ,8.0 ,8.3 
A,NAT,Y18-64,T,PC,HR,12.4 ,12.2 ,11.1 ,10.3 ,9.4 ,7.7 ,7.3 ,7.9 ,6.5 ,5.8 ,5.1 ,4.4 
A,NAT,Y18-64,T,PC,HU,: ,8.2 ,7.2 ,5.9 ,5.5 ,4.7 b,4.3 ,5.8 ,6.5 ,4.7 ,4.7 ,4.1 
A,NAT,Y18-64,T,PC,IE,: ,18.8 ,17.3 ,15.9 ,12.3 ,12.5 b,12.1 b,12.1 ,9.8 ,9.7 ,7.6 ,8.6 
A,NAT,Y18-64,T,PC,IS,: ,5.4 ,4.5 ,4.5 ,4.4 ,4.8 ,5.3 ,: ,: ,: ,: ,: 
A,NAT,Y18-64,T,PC,IT,: ,12.7 ,13.4 ,12.4 ,12.3 ,11.2 ,11.5 ,12.0 ,11.0 ,9.9 ,10.0 ,8.9 
A,NAT,Y18-64,T,PC,LT,: ,9.2 ,10.3 ,9.3 ,8.8 ,7.6 ,7.4 ,8.1 ,8.2 ,8.6 ,10.3 p,12.4 p
A,NAT,Y18-64,T,PC,LU,: ,7.1 ,8.5 b,9.5 ,10.9 ,8.8 ,9.1 b,6.6 b,4.7 b,5.5 ,5.7 ,6.5 b
A,NAT,Y18-64,T,PC,LV,: ,7.2 ,6.7 ,6.9 ,7.3 ,7.6 ,7.3 ,6.4 ,7.3 ,7.0 ,6.8 ,7.0 
A,NAT,Y18-64,T,PC,ME,: ,: ,: ,: ,: ,: ,13.6 ,19.5 ,19.3 ,17.5 ,: ,: 
A,NAT,Y18-64,T,PC,MK,: ,17.2 ,15.8 ,15.8 ,15.4 ,13.4 ,14.6 ,13.1 b,13.4 ,12.0 ,10.3 ,: 
A,NAT,Y18-64,T,PC,MT,: ,8.8 ,6.3 ,5.9 ,4.7 ,4.8 ,5.4 ,5.1 ,3.9 ,3.2 b,4.4 ,4.1 
A,NAT,Y18-64,T,PC,NL,: ,11.3 ,9.7 b,10.0 ,8.9 ,9.2 ,8.7 ,8.6 ,8.4 ,8.7 ,7.9 ,7.3 
A,NAT,Y18-64,T,PC,NO,: ,8.0 ,7.6 ,8.6 ,8.1 ,7.8 ,9.3 ,9.4 b,10.4 ,10.3 ,8.6 ,10.3 
A,NAT,Y18-64,T,PC,PL,: ,7.7 ,7.5 ,6.8 ,6.6 ,5.7 ,4.9 ,4.6 ,4.0 ,4.2 ,4.2 ,4.3 
A,NAT,Y18-64,T,PC,PT,: ,10.7 ,9.2 ,8.2 ,7.4 ,6.4 ,5.3 ,5.6 b,5.7 ,6.3 ,5.1 ,5.5 
A,NAT,Y18-64,T,PC,RO,: ,5.6 ,5.8 ,5.2 ,5.7 ,4.4 ,4.3 ,3.6 ,4.0 ,5.0 ,3.9 ,5.3 
A,NAT,Y18-64,T,PC,RS,: ,20.2 ,20.7 ,20.5 ,17.8 ,17.6 ,17.3 ,16.3 ,14.0 ,13.5 ,9.6 ,6.7 
A,NAT,Y18-64,T,PC,SE,: ,6.1 ,5.8 ,6.3 ,5.6 ,5.1 ,5.5 ,6.9 ,7.2 ,6.9 ,7.0 ,7.5 
A,NAT,Y18-64,T,PC,SI,: ,6.6 ,7.0 ,5.9 ,5.2 ,5.1 ,4.6 ,4.3 ,4.3 ,4.1 ,3.8 ,4.2 
